Geographic Area Name (NAME),"Area (Land, in square meters) (AREALAND)","Area (Water, in square meters) (AREAWATR)","Area (Land, in square miles) (AREALAND_SQMI)","Area (Water, in square miles) (AREAWATR_SQMI)",Latitude,Longitude
Census Tract 406.18; Riverside County; California,"18,620,771","4,765",7.19,0.002,34.0084123,−117.5342359
Census Tract 406.19; Riverside County; California,"2,106,769",0,0.813,0,33.9635816,−117.5713198
Census Tract 406.20; Riverside County; California,"2,098,234",0,0.81,0,33.9635847,−117.5800359
Census Tract 406.21; Riverside County; California,"1,293,749",0,0.5,0,33.9680493,−117.5626522
Census Tract 406.22; Riverside County; California,"2,139,941",0,0.826,0,33.9692253,−117.5500947
Census Tract 407.01; Riverside County; California,"3,515,224","315,236",1.357,0.122,33.9319208,−117.5759903
Census Tract 407.02; Riverside County; California,"3,119,031","2,821",1.204,0.001,33.9390062,−117.5475302
Census Tract 407.03; Riverside County; California,"4,223,913","127,091",1.631,0.049,33.9420596,−117.5346297
Census Tract 408.06; Riverside County; California,"2,703,866","108,594",1.044,0.042,33.9104977,−117.6005669
Census Tract 408.07; Riverside County; California,"2,005,907",0,0.774,0,33.9048342,−117.5896725
Census Tract 408.08; Riverside County; California,"1,736,747",0,0.671,0,33.8991187,−117.5771521
Census Tract 408.09; Riverside County; California,"2,285,044",0,0.882,0,33.8926414,−117.5553304
Census Tract 408.12; Riverside County; California,"3,427,722",0,1.323,0,33.9244565,−117.5494884
Census Tract 408.13; Riverside County; California,"12,837,511",0,4.957,0,33.916534,−117.5336103
Census Tract 408.14; Riverside County; California,"1,088,362",0,0.42,0,33.8973552,−117.5175804
Census Tract 408.15; Riverside County; California,"1,254,559",0,0.484,0,33.8930996,−117.5115316
Census Tract 408.16; Riverside County; California,"1,588,712",0,0.613,0,33.9023443,−117.5250193
Census Tract 408.21; Riverside County; California,"1,733,532",0,0.669,0,33.8910642,−117.5284998
Census Tract 409.01; Riverside County; California,"2,076,237",0,0.802,0,33.9134464,−117.4897786
Census Tract 409.02; Riverside County; California,"7,661,699",0,2.958,0,33.9263666,−117.5081994
Census Tract 409.03; Riverside County; California,"855,032",0,0.33,0,33.9193799,−117.5003176
Census Tract 409.04; Riverside County; California,"1,251,984",0,0.483,0,33.9304798,−117.4972884
Census Tract 410.01; Riverside County; California,"490,471",0,0.189,0,33.9496836,−117.4643999
Census Tract 410.02; Riverside County; California,"1,022,398",0,0.395,0,33.9516995,−117.4726482
Census Tract 410.03; Riverside County; California,"1,847,604",0,0.713,0,33.9486696,−117.4904563
Census Tract 410.04; Riverside County; California,"9,887,946","379,537",3.818,0.147,33.9592372,−117.4976668
Census Tract 411.01; Riverside County; California,"1,578,447",0,0.609,0,33.9430035,−117.4647570
Census Tract 411.02; Riverside County; California,"2,458,349",0,0.949,0,33.9403266,−117.4871242
Census Tract 412.01; Riverside County; California,"2,584,651",0,0.998,0,33.923878,−117.4621002
Census Tract 412.02; Riverside County; California,"1,244,763",0,0.481,0,33.9344497,−117.4707310
Census Tract 412.03; Riverside County; California,"859,630",0,0.332,0,33.9337586,−117.4578960
Census Tract 413.01; Riverside County; California,"2,122,288",0,0.819,0,33.9292791,−117.4846527
Census Tract 413.02; Riverside County; California,"1,485,889",0,0.574,0,33.9207824,−117.4769727
Census Tract 414.03; Riverside County; California,"2,285,517",0,0.882,0,33.897337,−117.4611880
Census Tract 414.04; Riverside County; California,"1,362,653",0,0.526,0,33.8922056,−117.4724083
Census Tract 414.05; Riverside County; California,"1,783,302",0,0.689,0,33.8925274,−117.4884564
Census Tract 414.06; Riverside County; California,"1,880,015",0,0.726,0,33.9035266,−117.4870785
Census Tract 414.07; Riverside County; California,"1,614,719",0,0.623,0,33.9110608,−117.4726363
Census Tract 414.08; Riverside County; California,"1,422,469",0,0.549,0,33.9042089,−117.4691610
Census Tract 414.10; Riverside County; California,"1,950,234",0,0.753,0,33.8800756,−117.5305874
Census Tract 414.11; Riverside County; California,"891,649",0,0.344,0,33.878511,−117.5160215
Census Tract 414.12; Riverside County; California,"2,153,532",0,0.831,0,33.8857499,−117.5057517
Census Tract 414.13; Riverside County; California,"6,146,769",0,2.373,0,33.8755961,−117.4475950
Census Tract 414.14; Riverside County; California,"5,564,242","29,198",2.148,0.011,33.8730771,−117.4678390
Census Tract 414.15; Riverside County; California,"30,462,863","24,520",11.762,0.009,33.8585141,−117.4974545
Census Tract 415; Riverside County; California,"14,041,354","46,542",5.421,0.018,33.8919967,−117.6059596
Census Tract 416.01; Riverside County; California,"829,717",0,0.32,0,33.8739925,−117.5686515
Census Tract 416.02; Riverside County; California,"2,444,265",816,0.944,0,33.8772272,−117.5541498
Census Tract 417.02; Riverside County; California,"1,521,714",0,0.588,0,33.8674156,−117.5765290
Census Tract 417.03; Riverside County; California,"977,552",0,0.377,0,33.8785017,−117.5888243
Census Tract 417.04; Riverside County; California,"915,676",0,0.354,0,33.8770106,−117.5781627
Census Tract 418.03; Riverside County; California,"3,317,402",0,1.281,0,33.8367893,−117.5829634
Census Tract 418.04; Riverside County; California,"2,391,307",0,0.923,0,33.8504553,−117.5996971
Census Tract 418.05; Riverside County; California,"1,659,875",0,0.641,0,33.8648961,−117.5910555
Census Tract 418.06; Riverside County; California,"1,596,497",0,0.616,0,33.8513236,−117.5872061
Census Tract 418.07; Riverside County; California,"1,010,747",0,0.39,0,33.860135,−117.5772414
Census Tract 418.08; Riverside County; California,"3,100,430",0,1.197,0,33.8473236,−117.5718743
Census Tract 418.09; Riverside County; California,"2,712,782",0,1.047,0,33.8557384,−117.5449898
Census Tract 418.10; Riverside County; California,"3,521,967",0,1.36,0,33.8446869,−117.5490456
Census Tract 418.12; Riverside County; California,"1,303,241",0,0.503,0,33.8616017,−117.5634468
Census Tract 418.13; Riverside County; California,"1,788,872",0,0.691,0,33.866679,−117.5533330
Census Tract 419.04; Riverside County; California,"3,867,241",0,1.493,0,33.8817748,−117.6536965
Census Tract 419.05; Riverside County; California,"805,657",0,0.311,0,33.8697102,−117.6042543
Census Tract 419.06; Riverside County; California,"1,427,790","23,643",0.551,0.009,33.8710694,−117.5958600
Census Tract 419.09; Riverside County; California,"8,722,647","558,502",3.368,0.216,33.8381856,−117.5222050
Census Tract 419.10; Riverside County; California,"11,139,872","2,955",4.301,0.001,33.7892199,−117.4949771
Census Tract 419.12; Riverside County; California,"4,446,211",0,1.717,0,33.8730615,−117.6359855
Census Tract 419.13; Riverside County; California,"4,192,564",0,1.619,0,33.8641707,−117.6207861
Census Tract 419.14; Riverside County; California,"19,601,465",0,7.568,0,33.7225228,−117.4619129
Census Tract 419.15; Riverside County; California,"50,634,562",0,19.55,0,33.7507402,−117.5089067
Census Tract 420.03; Riverside County; California,"11,544,706",0,4.457,0,33.8706184,−117.3647047
Census Tract 420.04; Riverside County; California,"5,671,296",0,2.19,0,33.8872792,−117.3757723
Census Tract 420.05; Riverside County; California,"9,811,628",0,3.788,0,33.8972475,−117.3464492
Census Tract 420.07; Riverside County; California,"133,919,957","138,452",51.707,0.053,33.7798705,−117.4096816
Census Tract 420.08; Riverside County; California,"43,826,437","10,906,247",16.921,4.211,33.8481383,−117.4083363
Census Tract 420.09; Riverside County; California,"11,829,143",0,4.567,0,33.8604957,−117.3150981
Census Tract 420.10; Riverside County; California,"10,972,812",0,4.237,0,33.8508928,−117.2731862
Census Tract 420.12; Riverside County; California,"2,632,342",0,1.016,0,33.9108604,−117.3206859
Census Tract 420.15; Riverside County; California,"1,829,996",0,0.707,0,33.8960082,−117.2986464
Census Tract 420.16; Riverside County; California,"1,131,919",0,0.437,0,33.8918646,−117.3072947
Census Tract 420.17; Riverside County; California,"1,469,278",0,0.567,0,33.8843072,−117.3223570
Census Tract 420.18; Riverside County; California,"2,418,432",0,0.934,0,33.8951465,−117.3227340
Census Tract 422.06; Riverside County; California,"2,798,874",0,1.081,0,33.9590453,−117.3297346
Census Tract 422.07; Riverside County; California,"2,488,593",0,0.961,0,33.9419215,−117.3385529
Census Tract 422.08; Riverside County; California,"1,915,959",0,0.74,0,33.9416366,−117.3455921
Census Tract 422.09; Riverside County; California,"5,564,142","9,589",2.148,0.004,33.9951998,−117.3421808
Census Tract 422.10; Riverside County; California,"1,347,314",0,0.52,0,33.9895557,−117.3350138
Census Tract 422.12; Riverside County; California,"3,833,888",0,1.48,0,33.9488684,−117.2850505
Census Tract 422.13; Riverside County; California,"2,844,254",0,1.098,0,33.9766456,−117.3167939
Census Tract 422.14; Riverside County; California,"26,848,829",0,10.366,0,33.9794937,−117.2918083
Census Tract 422.17; Riverside County; California,"5,036,130",0,1.944,0,33.9278407,−117.3222401
Census Tract 423; Riverside County; California,"9,806,891",0,3.786,0,34.0129489,−117.3226718
Census Tract 424.01; Riverside County; California,"21,115,395",0,8.153,0,33.9523147,−117.1429248
Census Tract 424.02; Riverside County; California,"2,964,941",0,1.145,0,33.9455386,−117.2040032
Census Tract 424.03; Riverside County; California,"1,974,412",0,0.762,0,33.9488477,−117.2207856
Census Tract 424.04; Riverside County; California,"1,018,981",0,0.393,0,33.943773,−117.2347523
Census Tract 424.05; Riverside County; California,"1,011,046",0,0.39,0,33.9438287,−117.2526691
Census Tract 424.06; Riverside County; California,"984,691",0,0.38,0,33.9493596,−117.2526028
Census Tract 424.07; Riverside County; California,"1,296,232",0,0.5,0,33.9539269,−117.2395681
Census Tract 424.08; Riverside County; California,"1,357,301",0,0.524,0,33.9542945,−117.2309662
Census Tract 424.09; Riverside County; California,"1,558,036",0,0.602,0,33.9567077,−117.2523960
Census Tract 424.10; Riverside County; California,"2,261,467","125,929",0.873,0.049,33.9676198,−117.2544363
Census Tract 424.11; Riverside County; California,"1,340,148",0,0.517,0,33.967321,−117.2371448
Census Tract 424.12; Riverside County; California,"51,043,581",0,19.708,0,33.9841925,−117.2208111
Census Tract 425.05; Riverside County; California,"3,605,261",0,1.392,0,33.9293133,−117.2825200
Census Tract 425.07; Riverside County; California,"5,178,182","41,515",1.999,0.016,33.8831037,−117.2329274
Census Tract 425.08; Riverside County; California,"1,276,700",0,0.493,0,33.8955489,−117.2392880
Census Tract 425.09; Riverside County; California,"1,294,061",0,0.5,0,33.9100514,−117.2306582
Census Tract 425.10; Riverside County; California,"1,277,147",0,0.493,0,33.9100517,−117.2393048
Census Tract 425.11; Riverside County; California,"1,612,410",0,0.623,0,33.919149,−117.2480601
Census Tract 425.12; Riverside County; California,"1,603,323",0,0.619,0,33.9191537,−117.2567772
Census Tract 425.13; Riverside County; California,"1,154,582",0,0.446,0,33.9345424,−117.2569855
Census Tract 425.14; Riverside County; California,"981,706",0,0.379,0,33.9336217,−117.2481693
Census Tract 425.15; Riverside County; California,"1,354,401",0,0.523,0,33.9354567,−117.2406622
Census Tract 425.16; Riverside County; California,"973,130",0,0.376,0,33.9227363,−117.2393879
Census Tract 425.17; Riverside County; California,"943,427",0,0.364,0,33.9119231,−117.2131721
Census Tract 425.18; Riverside County; California,"996,783",0,0.385,0,33.9118705,−117.2218488
Census Tract 425.19; Riverside County; California,"952,421",0,0.368,0,33.9373528,−117.2274689
Census Tract 425.20; Riverside County; California,"1,487,313",0,0.574,0,33.9304056,−117.2250806
Census Tract 425.21; Riverside County; California,"1,619,378",0,0.625,0,33.9220397,−117.2272172
Census Tract 425.22; Riverside County; California,"1,018,168",0,0.393,0,33.9276085,−117.2716050
Census Tract 425.23; Riverside County; California,"2,043,629",0,0.789,0,33.9355502,−117.2696227
Census Tract 426.21; Riverside County; California,"2,625,610",0,1.014,0,33.9319935,−117.2002245
Census Tract 426.22; Riverside County; California,"4,992,125",0,1.927,0,33.9260714,−117.1876334
Census Tract 426.23; Riverside County; California,"37,470,211","7,778,675",14.467,3.003,33.8798565,−117.1552994
Census Tract 426.24; Riverside County; California,"49,930,247","69,554",19.278,0.027,33.8897102,−117.1134304
Census Tract 426.25; Riverside County; California,"18,125,010","214,848",6.998,0.083,33.8390883,−117.2300900
Census Tract 426.26; Riverside County; California,"16,910,560","32,157",6.529,0.012,33.8222048,−117.1728555
Census Tract 426.27; Riverside County; California,"1,157,351","11,245",0.447,0.004,33.81057,−117.2108009
Census Tract 426.28; Riverside County; California,"1,164,481",0,0.45,0,33.8045006,−117.2181499
Census Tract 426.29; Riverside County; California,"1,164,844",0,0.45,0,33.8411165,−117.1987844
Census Tract 426.30; Riverside County; California,"1,679,336",0,0.648,0,33.8338634,−117.1933153
Census Tract 426.31; Riverside County; California,"1,309,364",0,0.506,0,33.8156648,−117.2217224
Census Tract 426.32; Riverside County; California,"2,094,428","21,084",0.809,0.008,33.8265454,−117.2151335
Census Tract 427.08; Riverside County; California,"2,613,609",0,1.009,0,33.6888938,−117.1906302
Census Tract 427.09; Riverside County; California,"5,655,497",0,2.184,0,33.7141447,−117.2157957
Census Tract 427.11; Riverside County; California,"4,596,914",0,1.775,0,33.7014269,−117.1928919
Census Tract 427.14; Riverside County; California,"2,237,571","321,581",0.864,0.124,33.6784416,−117.2596623
Census Tract 427.16; Riverside County; California,"2,698,784","711,913",1.042,0.275,33.6865062,−117.2551285
Census Tract 427.17; Riverside County; California,"6,425,165","145,210",2.481,0.056,33.6997108,−117.2534257
Census Tract 427.19; Riverside County; California,"27,249,493","279,979",10.521,0.108,33.7976037,−117.1606974
Census Tract 427.20; Riverside County; California,"35,688,003",0,13.779,0,33.7737277,−117.1147818
Census Tract 427.23; Riverside County; California,"35,291,752",0,13.626,0,33.7246852,−117.0784115
Census Tract 427.24; Riverside County; California,"1,841,168",0,0.711,0,33.6960986,−117.1493903
Census Tract 427.26; Riverside County; California,"16,728,253",0,6.459,0,33.714291,−117.1236656
Census Tract 427.28; Riverside County; California,"8,973,969",0,3.465,0,33.7304367,−117.1724338
Census Tract 427.30; Riverside County; California,"16,867,034",0,6.512,0,33.7592842,−117.1666966
Census Tract 427.31; Riverside County; California,"20,612,245","27,128",7.958,0.01,33.7394656,−117.2214165
Census Tract 427.32; Riverside County; California,"8,109,448","40,181",3.131,0.016,33.6997156,−117.2264364
Census Tract 427.33; Riverside County; California,"16,302,065",0,6.294,0,33.665223,−117.2267421
